Time,Temperature (°C),Humidity (%),Air Quality,Health Score,AQI Status
00:41:02,29,62.6,148,72,Moderate
00:41:08,29,62.6,149,72,Moderate
00:41:15,29,62.7,144,73,Moderate
00:41:22,29,62.7,150,72,Moderate
00:41:28,29,62.7,154,72,Moderate
00:41:34,29,62.7,158,72,Moderate
00:41:41,29,62.7,161,71,Moderate
00:41:47,29,62.7,158,72,Moderate
00:41:54,29,62.7,159,72,Moderate
00:42:00,29,62.7,162,71,Moderate
00:42:08,29,62.7,154,72,Moderate
00:42:14,29,62.7,158,72,Moderate
00:42:21,29,62.7,154,72,Moderate
00:42:27,29,62.7,161,71,Moderate
00:42:35,29,62.7,154,72,Moderate
00:42:42,29,62.7,157,72,Moderate
00:42:48,29,62.7,158,72,Moderate
00:42:54,28.9,62.8,161,72,Moderate
00:43:02,28.9,62.8,162,71,Moderate
00:43:08,28.9,62.8,158,72,Moderate
00:43:15,29,62.7,156,72,Moderate
00:43:23,29,62.7,155,72,Moderate
00:43:31,28.9,62.8,149,72,Moderate
00:43:37,28.9,62.8,152,72,Moderate
00:43:44,28.9,62.8,154,72,Moderate
00:43:50,28.9,62.8,162,71,Moderate
00:43:57,28.9,62.8,166,71,Moderate
00:44:03,28.9,62.8,158,72,Moderate
00:44:10,28.9,62.8,154,72,Moderate
00:44:17,28.9,62.8,156,72,Moderate
00:44:23,28.9,62.8,156,72,Moderate
00:44:30,28.9,62.8,154,72,Moderate
00:44:37,28.9,62.8,157,72,Moderate
00:44:44,28.9,62.8,159,72,Moderate
00:44:50,28.9,62.8,165,71,Moderate
00:44:56,28.9,62.8,159,72,Moderate
00:45:03,28.9,62.8,158,72,Moderate
00:45:09,28.9,62.8,156,72,Moderate
00:45:16,28.9,62.8,150,72,Moderate
00:45:23,28.9,62.8,158,72,Moderate
00:45:31,28.9,62.8,163,71,Moderate
00:45:38,28.9,62.8,159,72,Moderate
00:45:44,28.9,62.8,158,72,Moderate
00:45:52,28.9,62.8,159,72,Moderate
00:45:58,28.9,62.8,162,71,Moderate
00:46:05,28.9,62.8,157,72,Moderate
00:46:11,28.9,62.8,163,71,Moderate
00:46:17,28.9,62.8,156,72,Moderate
00:46:25,28.9,62.8,159,72,Moderate
00:46:32,28.9,62.8,163,71,Moderate
00:46:38,28.9,62.8,158,72,Moderate
00:46:44,28.9,62.7,165,71,Moderate
00:46:51,28.9,62.7,167,71,Moderate
00:46:57,28.9,62.7,163,71,Moderate
00:47:04,28.9,62.7,161,72,Moderate
00:47:10,28.9,62.7,164,71,Moderate
00:47:16,28.9,62.7,161,72,Moderate
00:47:23,28.9,62.7,168,71,Moderate
00:47:29,28.9,62.7,162,72,Moderate
00:47:36,28.9,62.7,154,72,Moderate
00:47:43,28.9,62.7,160,72,Moderate
00:47:49,28.9,62.7,155,72,Moderate
00:47:56,28.9,62.6,158,72,Moderate
00:48:02,28.9,62.6,156,72,Moderate
00:48:09,28.9,62.6,158,72,Moderate
00:48:15,28.9,62.6,156,72,Moderate
00:48:22,28.9,62.5,159,72,Moderate
00:48:30,28.9,62.5,159,72,Moderate
00:48:36,28.9,62.5,158,72,Moderate
00:48:42,28.9,62.5,157,72,Moderate
00:48:49,28.9,62.5,157,72,Moderate
00:48:55,28.9,62.5,164,72,Moderate
00:49:02,28.9,62.5,153,72,Moderate
00:49:09,28.9,62.5,162,72,Moderate
00:49:15,28.9,62.5,157,72,Moderate
00:49:22,28.9,62.5,159,72,Moderate
00:49:28,28.9,62.5,153,72,Moderate
00:49:35,28.9,62.5,162,72,Moderate
00:49:41,28.9,62.5,160,72,Moderate
00:49:48,28.9,62.5,154,72,Moderate
00:49:56,28.9,62.5,158,72,Moderate
00:50:03,28.9,62.5,157,72,Moderate
00:50:09,28.9,62.5,156,72,Moderate
00:50:15,28.9,62.5,153,72,Moderate
00:50:22,28.9,62.4,153,72,Moderate
00:50:28,28.9,62.4,152,72,Moderate
00:50:35,28.9,62.4,158,72,Moderate
00:50:41,28.9,62.4,153,72,Moderate
00:50:47,28.9,62.4,152,72,Moderate
00:50:54,28.9,62.4,162,72,Moderate
00:51:00,28.9,62.4,159,72,Moderate
00:51:07,28.9,62.4,157,72,Moderate
00:51:13,28.9,62.3,155,72,Moderate
00:51:20,28.9,62.3,157,72,Moderate
00:51:26,28.9,62.3,157,72,Moderate
00:51:33,28.9,62.3,152,72,Moderate
00:51:39,28.9,62.3,146,73,Moderate
00:51:45,28.9,62.3,154,72,Moderate
00:51:52,28.9,62.3,157,72,Moderate
00:51:59,28.9,62.3,158,72,Moderate
00:52:06,28.9,62.3,153,72,Moderate
00:52:12,28.9,62.3,150,73,Moderate
00:52:19,28.9,62.3,155,72,Moderate
00:52:25,28.9,62.3,160,72,Moderate
00:52:32,28.9,62.3,162,72,Moderate
00:52:38,28.9,62.3,159,72,Moderate
00:52:45,28.9,62.3,155,72,Moderate
00:52:51,28.9,62.3,156,72,Moderate
00:52:59,28.9,62.3,154,72,Moderate
00:53:07,28.9,62.3,155,72,Moderate
00:53:14,28.9,62.3,150,73,Moderate
00:53:21,28.9,62.2,160,72,Moderate
00:53:27,28.9,62.2,155,72,Moderate
00:53:34,28.9,62.3,158,72,Moderate
00:53:40,28.9,62.2,156,72,Moderate
00:53:46,28.9,62.3,157,72,Moderate
00:53:53,28.9,62.3,163,72,Moderate
00:53:59,28.9,62.3,157,72,Moderate
00:54:05,28.9,62.3,164,72,Moderate
00:54:12,28.9,62.3,165,72,Moderate
00:54:18,28.9,62.3,162,72,Moderate
00:54:26,28.9,62.3,166,72,Moderate
00:54:32,28.9,62.3,164,72,Moderate
00:54:39,28.9,62.3,165,72,Moderate
00:54:46,28.9,62.3,165,72,Moderate
00:54:52,28.9,62.3,169,71,Moderate
00:54:58,28.9,62.3,167,71,Moderate
00:55:05,28.9,62.3,160,72,Moderate
00:55:11,28.9,62.3,163,72,Moderate
00:55:19,28.9,62.3,161,72,Moderate
00:55:25,28.9,62.3,160,72,Moderate
00:55:31,28.9,62.3,161,72,Moderate
00:55:38,28.9,62.3,162,72,Moderate
00:55:45,28.9,62.3,164,72,Moderate
00:55:51,28.9,62.3,162,72,Moderate
00:55:57,28.9,62.3,162,72,Moderate
00:56:04,28.9,62.3,157,72,Moderate
00:56:10,28.9,62.2,162,72,Moderate
00:56:17,28.9,62.2,160,72,Moderate
00:56:24,28.9,62.3,161,72,Moderate
00:56:30,28.9,62.2,161,72,Moderate
00:56:37,28.9,62.2,162,72,Moderate
00:56:43,28.9,62.2,161,72,Moderate
00:56:50,28.9,62.2,162,72,Moderate
00:56:57,28.9,62.2,167,72,Moderate
00:57:04,28.9,62.2,160,72,Moderate
00:57:10,28.9,62.2,163,72,Moderate
00:57:17,28.9,62.2,164,72,Moderate
00:57:23,28.9,62.2,159,72,Moderate
00:57:30,28.9,62.2,162,72,Moderate
00:57:36,28.9,62.2,160,72,Moderate
00:57:42,28.9,62.2,160,72,Moderate
00:57:49,28.9,62.2,160,72,Moderate
00:57:55,28.9,62.2,158,72,Moderate
00:58:02,28.9,62.2,162,72,Moderate
00:58:09,28.9,62.2,157,72,Moderate
00:58:15,28.9,62.2,154,72,Moderate
00:58:22,28.9,62.2,154,72,Moderate
00:58:29,28.9,62.2,153,72,Moderate
00:58:35,28.9,62.1,154,72,Moderate
00:58:41,28.9,62.1,155,72,Moderate
00:58:48,28.9,62.2,162,72,Moderate
00:58:54,28.9,62.2,158,72,Moderate
00:59:01,28.9,62.1,165,72,Moderate
00:59:08,28.9,62.2,161,72,Moderate
00:59:15,28.9,62.1,167,72,Moderate
00:59:21,28.9,62.2,165,72,Moderate
00:59:27,28.9,62.2,162,72,Moderate
00:59:34,28.9,62.2,163,72,Moderate
00:59:41,28.9,62.2,166,72,Moderate
00:59:47,28.9,62.2,160,72,Moderate
00:59:54,28.9,62.2,157,72,Moderate
01:00:00,28.9,62.2,160,72,Moderate
01:00:07,28.9,62.2,155,72,Moderate
01:00:13,28.9,62.2,154,72,Moderate
01:00:19,28.9,62.2,160,72,Moderate
01:00:26,28.9,62.2,159,72,Moderate
01:00:32,28.9,62.2,163,72,Moderate
01:00:39,28.9,62.2,158,72,Moderate
01:00:45,28.9,62.2,158,72,Moderate
01:00:52,28.9,62.2,159,72,Moderate
01:00:58,28.9,62.2,152,73,Moderate
01:01:06,28.9,62.2,157,72,Moderate
01:01:12,28.9,62.2,163,72,Moderate
01:01:19,28.9,62.1,162,72,Moderate
01:01:26,28.9,62.1,158,72,Moderate
01:01:32,28.9,62.1,162,72,Moderate
01:01:39,28.9,62.1,162,72,Moderate
01:01:45,28.9,62.2,159,72,Moderate
01:01:52,28.9,62.2,159,72,Moderate
01:01:58,28.9,62.1,159,72,Moderate
01:02:04,28.9,62.1,157,72,Moderate
01:02:11,28.9,62.1,163,72,Moderate
01:02:17,28.9,62.1,160,72,Moderate
01:02:24,28.9,62.1,155,72,Moderate
01:02:30,28.9,62.1,161,72,Moderate
01:02:36,28.9,62.1,156,72,Moderate
01:02:43,28.9,62.1,153,73,Moderate
01:02:49,28.9,62.1,164,72,Moderate
01:02:56,28.9,62.1,155,72,Moderate
01:03:02,28.9,62.1,156,72,Moderate
01:03:09,28.9,62.1,156,72,Moderate
01:03:16,28.9,62.1,155,72,Moderate
01:03:23,28.9,62.1,152,73,Moderate
01:03:30,28.9,62.1,157,72,Moderate
01:03:36,28.9,62.1,164,72,Moderate
01:03:42,28.9,62.1,166,72,Moderate
01:03:49,28.9,62.1,156,72,Moderate
01:03:56,28.9,62.1,162,72,Moderate
01:04:02,28.9,62.1,158,72,Moderate
01:04:09,28.9,62.1,152,73,Moderate
01:04:16,28.9,62.1,158,72,Moderate
01:04:23,28.9,62.1,159,72,Moderate
01:04:29,28.9,62.1,154,72,Moderate
01:04:36,28.9,62,156,72,Moderate
01:04:42,28.9,62,157,72,Moderate
01:04:50,28.9,62,153,73,Moderate
01:04:56,28.9,62,152,73,Moderate
01:05:03,28.9,62,158,72,Moderate
01:05:09,28.9,62,158,72,Moderate
01:05:17,28.9,62,159,72,Moderate
01:05:24,28.9,62,154,73,Moderate
01:05:31,28.9,62,156,72,Moderate
01:05:38,28.9,62,162,72,Moderate
01:05:45,28.9,62,160,72,Moderate
01:05:51,28.9,62,160,72,Moderate
01:05:58,28.9,62,161,72,Moderate
01:06:05,28.9,62,160,72,Moderate
01:06:11,28.9,62,160,72,Moderate
01:06:18,28.9,62,160,72,Moderate
01:06:24,28.9,62,158,72,Moderate
01:06:31,28.9,62,158,72,Moderate
01:06:38,28.9,62,157,72,Moderate
01:06:44,28.9,62,157,72,Moderate
01:06:51,28.9,62,163,72,Moderate
01:06:57,28.9,62,157,72,Moderate
01:07:04,28.9,62,163,72,Moderate
01:07:10,28.9,62,154,73,Moderate
01:07:17,28.9,62,155,72,Moderate
01:07:23,28.9,62,154,73,Moderate
01:07:30,28.9,62,158,72,Moderate
01:07:36,28.9,62,158,72,Moderate
01:07:42,28.9,62,160,72,Moderate
01:07:49,28.9,61.9,162,72,Moderate
01:07:55,28.9,61.9,163,72,Moderate
01:08:02,28.8,61.9,162,72,Moderate
01:08:08,28.8,62,167,72,Moderate
01:08:16,28.8,62,165,72,Moderate
01:08:23,28.8,62,162,72,Moderate
01:08:29,28.8,62,153,73,Moderate
01:08:36,28.8,62,161,72,Moderate
01:08:42,28.8,62,158,72,Moderate
01:08:49,28.8,62,163,72,Moderate
01:08:55,28.8,62,164,72,Moderate
01:09:01,28.8,62,162,72,Moderate
01:09:08,28.8,61.9,167,72,Moderate
01:09:14,28.8,62,167,72,Moderate
01:09:20,28.8,62,171,72,Moderate
01:09:27,28.8,62,170,72,Moderate
01:09:34,28.8,61.9,166,72,Moderate
01:09:40,28.8,61.9,168,72,Moderate
01:09:46,28.8,61.9,174,71,Moderate
01:09:53,28.8,62,174,71,Moderate
01:09:59,28.8,62,171,72,Moderate
01:10:06,28.8,62,177,71,Moderate
01:10:13,28.8,62,172,71,Moderate
01:10:19,28.8,62,171,72,Moderate
01:10:26,28.8,62,172,71,Moderate
01:10:33,28.8,62,168,72,Moderate
01:10:39,28.8,62,168,72,Moderate
01:10:46,28.8,62,168,72,Moderate
01:10:52,28.8,62,170,72,Moderate
01:10:59,28.8,62.1,175,71,Moderate
01:11:05,28.8,62.1,166,72,Moderate
01:11:13,28.8,62,168,72,Moderate
01:11:20,28.8,62,173,71,Moderate
01:11:26,28.8,62,176,71,Moderate
01:11:34,28.8,62,177,71,Moderate
01:11:40,28.8,62,173,71,Moderate
01:11:46,28.8,62,175,71,Moderate
01:11:53,28.8,62,176,71,Moderate
01:11:59,28.8,62,174,71,Moderate
01:12:06,28.8,62,173,71,Moderate
01:12:12,28.8,62,174,71,Moderate
01:12:27,28.8,62,174,71,Moderate
01:12:33,28.8,62,172,71,Moderate
01:12:40,28.8,62,172,71,Moderate
01:12:46,28.8,62,172,71,Moderate
01:12:53,28.8,62,174,71,Moderate
01:12:59,28.8,62,173,71,Moderate
01:13:06,28.8,62,175,71,Moderate
01:13:12,28.8,62,176,71,Moderate
01:13:19,28.8,62,174,71,Moderate
01:13:25,28.8,62,172,71,Moderate
01:13:32,28.8,62,171,72,Moderate
01:13:38,28.8,62,172,71,Moderate
01:13:45,28.8,62,173,71,Moderate
01:13:51,28.8,62,177,71,Moderate
01:13:58,28.8,62,178,71,Moderate
01:14:04,28.8,62,176,71,Moderate
01:14:11,28.8,61.9,173,71,Moderate
01:14:17,28.8,61.9,172,72,Moderate
01:14:24,28.8,61.9,170,72,Moderate
01:14:31,28.8,61.9,169,72,Moderate
01:14:38,28.8,61.9,174,71,Moderate
01:14:44,28.8,61.9,173,71,Moderate
01:14:50,28.8,61.9,176,71,Moderate
01:14:57,28.8,61.9,176,71,Moderate
01:15:03,28.8,61.9,172,72,Moderate
01:15:10,28.8,61.9,175,71,Moderate
01:15:16,28.8,61.9,173,71,Moderate
01:15:23,28.8,61.9,172,72,Moderate
01:15:29,28.8,61.9,170,72,Moderate
01:15:36,28.8,61.9,177,71,Moderate
01:15:42,28.8,61.9,169,72,Moderate
01:15:48,28.8,61.8,169,72,Moderate
01:15:55,28.8,61.8,168,72,Moderate
01:16:02,28.8,61.8,170,72,Moderate
01:16:09,28.8,61.8,171,72,Moderate
01:16:15,28.8,61.8,170,72,Moderate
01:16:21,28.9,61.8,169,72,Moderate
01:16:28,28.8,61.8,173,72,Moderate
01:16:35,28.8,61.8,167,72,Moderate
01:16:41,28.8,61.8,168,72,Moderate
01:16:47,28.8,61.8,170,72,Moderate
01:16:54,28.8,61.8,171,72,Moderate
01:17:00,28.8,61.8,172,72,Moderate
01:17:07,28.8,61.8,177,71,Moderate
01:17:14,28.8,61.8,173,72,Moderate
01:17:21,28.8,61.8,173,72,Moderate
01:17:27,28.8,61.8,176,71,Moderate
01:17:34,28.8,61.8,177,71,Moderate
01:17:40,28.8,61.8,176,71,Moderate
01:17:47,28.8,61.8,173,72,Moderate
01:17:53,28.8,61.8,178,71,Moderate
01:18:00,28.8,61.8,175,71,Moderate
01:18:06,28.8,61.8,172,72,Moderate
01:18:12,28.8,61.9,166,72,Moderate
01:18:19,28.8,61.8,165,72,Moderate
01:18:26,28.8,61.8,162,72,Moderate
01:18:32,28.8,61.8,170,72,Moderate
01:18:39,28.8,61.8,167,72,Moderate
01:18:45,28.8,61.8,172,72,Moderate
01:18:52,28.8,61.8,169,72,Moderate
01:18:58,28.8,61.8,164,72,Moderate
01:19:05,28.8,61.8,162,72,Moderate
01:19:11,28.8,61.8,160,72,Moderate
01:19:18,28.8,61.8,168,72,Moderate
01:19:24,28.8,61.8,162,72,Moderate
01:19:31,28.8,61.8,170,72,Moderate
01:19:37,28.8,61.7,163,72,Moderate
01:19:44,28.8,61.8,165,72,Moderate
01:19:50,28.8,61.7,165,72,Moderate
01:19:57,28.8,61.7,163,72,Moderate
01:20:05,28.8,61.7,166,72,Moderate
01:20:11,28.8,61.7,171,72,Moderate
01:20:18,28.8,61.7,174,72,Moderate
01:20:25,28.8,61.7,166,72,Moderate
01:20:31,28.8,61.7,164,72,Moderate
01:20:38,28.8,61.7,154,73,Moderate
01:20:44,28.8,61.7,156,73,Moderate
01:20:51,28.8,61.7,166,72,Moderate
01:20:57,28.8,61.7,162,72,Moderate
01:21:04,28.8,61.7,163,72,Moderate
01:21:10,28.8,61.7,156,73,Moderate
01:21:17,28.8,61.7,157,73,Moderate
01:21:23,28.8,61.7,155,73,Moderate
01:21:30,28.8,61.7,157,73,Moderate
01:21:36,28.8,61.7,158,73,Moderate
01:21:42,28.8,61.7,167,72,Moderate
01:21:49,28.8,61.7,168,72,Moderate
01:21:55,28.8,61.6,162,72,Moderate
