Time,Temperature (°C),Humidity (%),Air Quality,Health Score,AQI Status
21:33:27,28.4,69.7,1328,64,Moderate
21:33:33,28.5,69.6,1300,64,Moderate
21:33:40,28.4,69.6,1303,64,Moderate
21:33:47,28.4,69.6,1310,64,Moderate
21:33:54,28.4,69.6,1296,64,Moderate
21:34:01,28.4,69.5,1319,64,Moderate
21:34:08,28.4,69.5,1322,64,Moderate
21:34:15,28.4,69.5,1341,64,Moderate
21:34:22,28.4,69.5,1330,64,Moderate
21:34:29,28.4,69.5,1341,64,Moderate
21:34:37,28.4,69.5,1360,63,Moderate
21:34:43,28.4,69.4,1322,64,Moderate
21:34:50,28.4,69.4,1339,64,Moderate
21:34:58,28.4,69.4,1337,64,Moderate
21:35:05,28.4,69.3,1343,64,Moderate
21:35:12,28.4,69.3,1317,64,Moderate
21:35:21,28.4,69.3,1280,64,Moderate
21:35:29,28.4,69.3,1329,64,Moderate
21:35:36,28.4,69.3,1297,64,Moderate
21:35:43,28.4,69.3,1294,64,Moderate
21:35:50,28.4,69.2,1296,64,Moderate
21:36:01,28.4,69.2,1319,64,Moderate
21:36:07,28.4,69.2,1305,64,Moderate
21:36:14,28.4,69.1,1332,64,Moderate
21:36:21,28.4,69.1,1315,64,Moderate
21:36:31,28.4,69.1,1303,64,Moderate
21:36:38,28.4,69.1,1275,65,Moderate
21:36:45,28.4,69.1,1250,65,Moderate
21:36:51,28.4,69.1,1233,65,Moderate
21:37:03,28.4,69,1282,65,Moderate
21:37:10,28.4,69,1307,64,Moderate
21:37:16,28.4,69,1248,65,Moderate
21:37:24,28.4,69,1280,65,Moderate
21:37:32,28.4,69,1242,65,Moderate
21:37:39,28.4,69,1283,65,Moderate
21:37:46,28.4,69,1296,64,Moderate
21:37:53,28.4,68.9,1264,65,Moderate
21:38:03,28.4,68.9,1225,65,Moderate
21:38:10,28.4,68.8,1245,65,Moderate
21:38:16,28.4,68.8,1252,65,Moderate
21:38:23,28.4,68.8,1217,65,Moderate
21:38:29,28.4,68.8,1245,65,Moderate
21:38:36,28.4,68.8,1221,65,Moderate
21:38:43,28.4,68.8,1264,65,Moderate
21:38:50,28.4,68.7,1275,65,Moderate
21:38:57,28.4,68.7,1239,65,Moderate
21:39:06,28.4,68.7,1264,65,Moderate
21:39:13,28.4,68.7,1277,65,Moderate
21:39:20,28.4,68.7,1296,65,Moderate
21:39:29,28.4,68.7,1257,65,Moderate
21:39:37,28.4,68.6,1247,65,Moderate
21:39:43,28.4,68.6,1247,65,Moderate
21:39:50,28.4,68.5,1278,65,Moderate
21:39:56,28.4,68.5,1222,66,Moderate
21:40:04,28.4,68.5,1232,65,Moderate
21:40:23,28.4,68.5,1233,65,Moderate
21:40:30,28.4,68.5,1239,65,Moderate
21:40:43,28.4,68.5,1295,65,Moderate
21:40:49,28.4,68.4,1297,65,Moderate
21:40:55,28.4,68.4,1277,65,Moderate
21:41:02,28.4,68.4,1306,65,Moderate
21:41:09,28.4,68.4,1265,65,Moderate
21:41:28,28.4,68.4,1257,65,Moderate
21:41:34,28.4,68.4,1262,65,Moderate
21:41:40,28.4,68.4,1274,65,Moderate
21:41:47,28.4,68.4,1259,65,Moderate
21:41:54,28.4,68.4,1266,65,Moderate
21:42:03,28.3,68.4,1254,65,Moderate
21:42:11,28.4,68.4,1269,65,Moderate
21:42:17,28.4,68.3,1271,65,Moderate
21:42:26,28.4,68.4,1238,65,Moderate
21:42:33,28.3,68.3,1280,65,Moderate
21:42:46,28.3,68.3,1290,65,Moderate
21:43:04,28.3,68.2,1291,65,Moderate
21:43:12,28.3,68.2,1323,65,Moderate
21:43:19,28.3,68.4,1298,65,Moderate
21:43:25,28.3,68.3,1279,65,Moderate
21:43:32,28.3,68.2,1276,65,Moderate
21:43:45,28.3,68.2,1287,65,Moderate
21:43:52,28.3,68.2,1290,65,Moderate
21:43:58,28.3,68.2,1274,65,Moderate
21:44:04,28.3,68.2,1286,65,Moderate
21:44:11,28.3,68.2,1239,66,Moderate
21:44:17,28.3,68.2,1258,65,Moderate
21:44:25,28.3,68.2,1299,65,Moderate
21:44:32,28.3,68.2,1329,65,Moderate
21:44:38,28.3,68.2,1321,65,Moderate
21:44:45,28.3,68.2,1291,65,Moderate
21:44:52,28.3,68.2,1266,65,Moderate
21:44:59,28.3,68.2,1319,65,Moderate
21:45:05,28.3,68.2,1301,65,Moderate
21:45:15,28.3,68.2,1338,65,Moderate
21:45:21,28.3,68.2,1297,65,Moderate
21:45:27,28.3,68.2,1330,65,Moderate
21:45:34,28.3,68.2,1293,65,Moderate
21:45:41,28.3,68.2,1325,65,Moderate
21:45:47,28.3,68.2,1325,65,Moderate
21:45:54,28.3,68.2,1289,65,Moderate
21:46:00,28.2,68.2,1298,65,Moderate
21:46:24,28.3,68.1,1338,65,Moderate
21:46:30,28.3,68,1341,65,Moderate
21:46:37,28.3,68,1280,65,Moderate
21:46:43,28.3,68,1266,66,Moderate
21:46:49,28.3,68,1303,65,Moderate
21:46:56,28.3,68,1283,65,Moderate
21:47:03,28.2,68,1281,66,Moderate
21:47:09,28.2,68,1264,66,Moderate
21:47:18,28.2,68.1,1242,66,Moderate
21:47:25,28.2,68.1,1232,66,Moderate
21:47:32,28.2,68.2,1278,65,Moderate
21:47:38,28.2,68.3,1261,66,Moderate
21:47:45,28.2,68.3,1296,65,Moderate
21:48:03,28.2,68.5,1252,65,Moderate
21:48:10,28.2,68.5,1244,66,Moderate
21:48:19,28.2,68.5,1244,66,Moderate
21:48:26,28.2,68.5,1279,65,Moderate
21:48:33,28.2,68.6,1251,65,Moderate
21:48:39,28.2,68.6,1277,65,Moderate
21:48:45,28.2,68.6,1276,65,Moderate
21:48:52,28.2,68.6,1284,65,Moderate
21:48:58,28.2,68.6,1262,65,Moderate
21:49:04,28.2,68.6,1241,66,Moderate
21:49:11,28.2,68.6,1261,65,Moderate
21:49:17,28.2,68.6,1287,65,Moderate
21:49:24,28.2,68.6,1264,65,Moderate
21:49:30,28.2,68.6,1264,65,Moderate
21:49:48,28.2,68.5,1247,66,Moderate
21:49:55,28.2,68.5,1268,65,Moderate
21:50:02,28.2,68.5,1265,65,Moderate
21:50:08,28.2,68.5,1268,65,Moderate
21:50:15,28.2,68.5,1267,65,Moderate
21:50:22,28.2,68.5,1261,65,Moderate
21:50:28,28.2,68.5,1248,66,Moderate
21:50:35,28.2,68.5,1236,66,Moderate
21:50:41,28.1,68.5,1292,65,Moderate
21:50:48,28.1,68.5,1301,65,Moderate
21:50:54,28.1,68.5,1284,65,Moderate
21:51:01,28.1,68.5,1299,65,Moderate
21:51:07,28.1,68.3,1274,66,Moderate
21:51:14,28.1,68.3,1264,66,Moderate
21:51:23,28.1,68.3,1241,66,Moderate
21:51:29,28.1,68.3,1264,66,Moderate
21:51:36,28.1,68.3,1264,66,Moderate
21:51:42,28.1,68.3,1259,66,Moderate
21:51:49,28.1,68.3,1275,66,Moderate
21:51:55,28.1,68.3,1262,66,Moderate
21:52:01,28.1,68.3,1258,66,Moderate
21:52:08,28.1,68.3,1275,66,Moderate
21:52:14,28.1,68.3,1269,66,Moderate
21:52:24,28.1,68.3,1233,66,Moderate
21:52:31,28.1,68.3,1254,66,Moderate
21:52:37,28.1,68.3,1222,66,Moderate
21:52:44,28.1,68.3,1232,66,Moderate
21:52:50,28.1,68.3,1255,66,Moderate
21:52:57,28.1,68.2,1228,66,Moderate
21:53:03,28.1,68.2,1253,66,Moderate
21:53:09,28.1,68.2,1252,66,Moderate
21:53:16,28.1,68.1,1246,66,Moderate
21:53:25,28.1,68.1,1257,66,Moderate
21:53:32,28.1,68.1,1234,66,Moderate
21:53:38,28.1,68.1,1215,66,Moderate
21:53:44,28.1,68.1,1200,66,Moderate
21:53:51,28.1,68.1,1244,66,Moderate
21:53:57,28.1,68.1,1236,66,Moderate
21:54:04,28.1,68.1,1215,66,Moderate
21:54:10,28.1,68.1,1245,66,Moderate
21:54:17,28.1,68.1,1260,66,Moderate
21:54:26,28.1,68.1,1270,66,Moderate
21:54:32,28.1,68.1,1267,66,Moderate
21:54:39,28.1,68,1238,66,Moderate
21:54:45,28,68,1214,67,Moderate
21:54:51,28.1,68,1248,66,Moderate
21:54:58,28.1,68,1245,66,Moderate
21:55:04,28,68,1246,66,Moderate
21:55:11,28,68,1245,66,Moderate
21:55:17,28,68,1241,66,Moderate
21:55:23,28,68,1232,66,Moderate
21:55:30,28,67.9,1231,66,Moderate
21:55:36,28.1,67.8,1250,66,Moderate
21:55:43,28,67.8,1264,66,Moderate
21:55:49,28.1,67.8,1231,66,Moderate
21:56:02,28.1,67.8,1235,66,Moderate
21:56:08,28,67.8,1220,67,Moderate
21:56:15,28,67.8,1237,66,Moderate
21:56:21,28,67.8,1244,66,Moderate
21:56:30,28,67.8,1232,66,Moderate
21:56:36,28,67.8,1229,66,Moderate
21:56:43,28,67.8,1210,67,Moderate
21:56:49,28,67.8,1227,67,Moderate
21:56:56,28,67.7,1241,66,Moderate
21:57:03,28,67.8,1191,67,Moderate
21:57:09,28,67.7,1237,66,Moderate
21:57:15,28,67.7,1239,66,Moderate
21:57:22,28,67.7,1235,66,Moderate
21:57:28,28,67.7,1209,67,Moderate
21:57:35,28,67.7,1230,67,Moderate
21:57:41,28,67.7,1222,67,Moderate
21:57:48,28,67.7,1226,67,Moderate
21:57:55,28,67.6,1241,66,Moderate
21:58:03,28,67.6,1223,67,Moderate
21:58:09,28,67.6,1216,67,Moderate
21:58:16,28,67.6,1233,67,Moderate
21:58:36,28,67.6,1232,67,Moderate
21:58:42,28,67.6,1249,66,Moderate
21:58:49,28,67.6,1270,66,Moderate
21:58:55,28,67.6,1229,67,Moderate
21:59:01,28,67.5,1238,67,Moderate
21:59:08,28,67.5,1221,67,Moderate
21:59:14,28,67.5,1216,67,Moderate
21:59:20,28,67.5,1234,67,Moderate
21:59:27,28,67.6,1254,66,Moderate
21:59:52,28,67.8,1201,67,Moderate
21:59:59,28,68.1,1218,66,Moderate
22:00:07,28,68.3,1248,66,Moderate
22:00:14,28,68.4,1223,66,Moderate
22:00:20,28,68.5,1259,66,Moderate
22:00:27,28,68.6,1241,66,Moderate
22:00:34,28,68.6,1282,65,Moderate
22:00:40,28,68.7,1273,65,Moderate
22:00:47,28,68.9,1283,65,Moderate
22:00:53,28.1,69,1260,65,Moderate
22:01:00,28,69.1,1264,65,Moderate
22:01:09,28.1,69.2,1229,65,Moderate
22:01:15,28.1,69.2,1231,65,Moderate
22:01:21,28.1,69.3,1238,65,Moderate
22:01:28,28,69.4,1200,66,Moderate
22:01:34,28,69.5,1241,65,Moderate
22:01:41,28,69.5,1232,65,Moderate
22:01:47,28.1,69.6,1273,65,Moderate
22:01:57,28,69.6,1285,65,Moderate
22:02:04,28,69.6,1281,65,Moderate
22:02:10,28,69.8,1258,65,Moderate
22:02:16,28,69.8,1250,65,Moderate
22:02:23,28.1,69.8,1243,65,Moderate
22:02:30,28.1,70,1239,65,Moderate
22:02:36,28.1,70.1,1239,65,Moderate
22:02:43,28.1,70.5,1202,65,Moderate
22:02:49,28.1,70.5,1204,65,Moderate
22:02:56,28.1,70.4,1218,65,Moderate
22:03:02,28.1,70.3,1214,65,Moderate
22:03:10,28.1,70.3,1238,65,Moderate
22:03:17,28.1,70.4,1226,65,Moderate
22:03:23,28,70.3,1223,65,Moderate
22:03:30,28.1,70.3,1249,64,Moderate
22:03:36,28.1,70.3,1232,65,Moderate
22:03:42,28.1,70.3,1238,65,Moderate
22:03:49,28.1,70.4,1246,64,Moderate
22:03:56,28.1,70.4,1210,65,Moderate
22:04:02,28.1,70.5,1249,64,Moderate
22:04:11,28.2,70.7,1264,64,Moderate
22:04:17,28.1,70.6,1218,65,Moderate
22:04:24,28.1,70.6,1254,64,Moderate
22:04:30,28.2,70.7,1253,64,Moderate
22:04:37,28.2,70.7,1193,65,Moderate
22:04:44,28.2,70.7,1255,64,Moderate
22:04:50,28.2,70.7,1245,64,Moderate
22:04:57,28.2,70.7,1236,64,Moderate
22:05:04,28.2,70.7,1234,64,Moderate
22:05:12,28.2,70.6,1258,64,Moderate
22:05:19,28.2,70.6,1231,64,Moderate
22:05:25,28.2,70.7,1237,64,Moderate
22:05:32,28.2,70.7,1264,64,Moderate
22:05:39,28.2,70.7,1280,64,Moderate
22:05:46,28.2,70.7,1237,64,Moderate
22:05:52,28.2,70.6,1243,64,Moderate
22:05:58,28.3,70.5,1242,64,Moderate
22:06:05,28.3,70.4,1263,64,Moderate
22:06:12,28.3,70.4,1251,64,Moderate
22:06:19,28.3,70.3,1259,64,Moderate
22:06:25,28.3,70.3,1241,64,Moderate
22:06:32,28.3,70.3,1200,65,Moderate
22:06:38,28.3,70.2,1255,64,Moderate
22:06:45,28.3,70.2,1229,64,Moderate
22:06:51,28.3,70.2,1265,64,Moderate
22:06:58,28.3,70.1,1229,65,Moderate
22:07:04,28.3,70.1,1217,65,Moderate
22:07:13,28.3,70.1,1222,65,Moderate
22:07:19,28.3,70.1,1225,65,Moderate
22:07:26,28.3,70,1253,64,Moderate
22:07:33,28.3,69.9,1242,65,Moderate
22:07:39,28.3,69.9,1251,64,Moderate
22:07:46,28.3,69.9,1264,64,Moderate
22:07:52,28.3,69.9,1255,64,Moderate
22:07:59,28.3,69.9,1249,64,Moderate
22:08:05,28.3,69.9,1237,65,Moderate
22:08:14,28.3,69.9,1239,65,Moderate
22:08:20,28.3,69.9,1231,65,Moderate
22:08:27,28.3,69.9,1168,65,Moderate
22:08:33,28.3,69.9,1226,65,Moderate
22:08:40,28.3,69.9,1209,65,Moderate
